date,close,volume,symbol,resolved_symbol,provider
2024-09-04,70.52999877929688,40100,UHAL,UHAL,yfinance
2024-09-05,70.62999725341797,64500,UHAL,UHAL,yfinance
2024-09-06,69.87000274658203,61900,UHAL,UHAL,yfinance
2024-09-09,69.12999725341797,71600,UHAL,UHAL,yfinance
2024-09-10,69.48999786376953,71400,UHAL,UHAL,yfinance
2024-09-11,69.98999786376953,53700,UHAL,UHAL,yfinance
2024-09-12,70.20999908447266,47200,UHAL,UHAL,yfinance
2024-09-13,71.80999755859375,42300,UHAL,UHAL,yfinance
2024-09-16,73.04000091552734,62300,UHAL,UHAL,yfinance
2024-09-17,73.4800033569336,56300,UHAL,UHAL,yfinance
2024-09-18,72.72000122070312,60700,UHAL,UHAL,yfinance
2024-09-19,75.0,84400,UHAL,UHAL,yfinance
2024-09-20,74.62000274658203,126800,UHAL,UHAL,yfinance
2024-09-23,74.44000244140625,51700,UHAL,UHAL,yfinance
2024-09-24,76.83000183105469,142800,UHAL,UHAL,yfinance
2024-09-25,77.48999786376953,129900,UHAL,UHAL,yfinance
2024-09-26,76.73999786376953,204000,UHAL,UHAL,yfinance
2024-09-27,77.87999725341797,147300,UHAL,UHAL,yfinance
2024-09-30,77.4800033569336,93900,UHAL,UHAL,yfinance
2024-10-01,78.08999633789062,161500,UHAL,UHAL,yfinance
2024-10-02,78.4000015258789,173700,UHAL,UHAL,yfinance
2024-10-03,77.0,108900,UHAL,UHAL,yfinance
2024-10-04,77.41999816894531,119500,UHAL,UHAL,yfinance
2024-10-07,77.0999984741211,198600,UHAL,UHAL,yfinance
2024-10-08,75.73999786376953,137800,UHAL,UHAL,yfinance
2024-10-09,76.27999877929688,105100,UHAL,UHAL,yfinance
2024-10-10,74.56999969482422,147000,UHAL,UHAL,yfinance
2024-10-11,75.30999755859375,85200,UHAL,UHAL,yfinance
2024-10-14,74.52999877929688,80500,UHAL,UHAL,yfinance
2024-10-15,73.91000366210938,164400,UHAL,UHAL,yfinance
2024-10-16,73.77999877929688,192700,UHAL,UHAL,yfinance
2024-10-17,72.54000091552734,90000,UHAL,UHAL,yfinance
2024-10-18,72.55000305175781,128700,UHAL,UHAL,yfinance
2024-10-21,70.16000366210938,95200,UHAL,UHAL,yfinance
2024-10-22,69.97000122070312,132500,UHAL,UHAL,yfinance
2024-10-23,70.80000305175781,67900,UHAL,UHAL,yfinance
2024-10-24,71.11000061035156,110700,UHAL,UHAL,yfinance
2024-10-25,71.56999969482422,59000,UHAL,UHAL,yfinance
2024-10-28,72.33000183105469,96000,UHAL,UHAL,yfinance
2024-10-29,72.43000030517578,112200,UHAL,UHAL,yfinance
2024-10-30,74.08000183105469,167500,UHAL,UHAL,yfinance
2024-10-31,73.33000183105469,120300,UHAL,UHAL,yfinance
2024-11-01,72.86000061035156,118700,UHAL,UHAL,yfinance
2024-11-04,74.27999877929688,85800,UHAL,UHAL,yfinance
2024-11-05,76.33000183105469,100600,UHAL,UHAL,yfinance
2024-11-06,76.44000244140625,113200,UHAL,UHAL,yfinance
2024-11-07,74.75,245800,UHAL,UHAL,yfinance
2024-11-08,75.01000213623047,118500,UHAL,UHAL,yfinance
2024-11-11,74.75,194500,UHAL,UHAL,yfinance
2024-11-12,72.01000213623047,175800,UHAL,UHAL,yfinance
2024-11-13,71.16999816894531,72100,UHAL,UHAL,yfinance
2024-11-14,70.41999816894531,137400,UHAL,UHAL,yfinance
2024-11-15,68.86000061035156,86600,UHAL,UHAL,yfinance
2024-11-18,68.13999938964844,100100,UHAL,UHAL,yfinance
2024-11-19,68.22000122070312,178400,UHAL,UHAL,yfinance
2024-11-20,67.55999755859375,84300,UHAL,UHAL,yfinance
2024-11-21,69.30000305175781,100700,UHAL,UHAL,yfinance
2024-11-22,70.91000366210938,60400,UHAL,UHAL,yfinance
2024-11-25,72.19000244140625,175100,UHAL,UHAL,yfinance
2024-11-26,71.33999633789062,158700,UHAL,UHAL,yfinance
2024-11-27,71.44999694824219,58300,UHAL,UHAL,yfinance
2024-11-29,70.66999816894531,77800,UHAL,UHAL,yfinance
2024-12-02,71.33999633789062,81100,UHAL,UHAL,yfinance
2024-12-03,72.3499984741211,88400,UHAL,UHAL,yfinance
2024-12-04,73.19000244140625,107500,UHAL,UHAL,yfinance
2024-12-05,72.38999938964844,85100,UHAL,UHAL,yfinance
2024-12-06,72.8499984741211,125200,UHAL,UHAL,yfinance
2024-12-09,74.8499984741211,145800,UHAL,UHAL,yfinance
2024-12-10,73.7300033569336,101100,UHAL,UHAL,yfinance
2024-12-11,74.08000183105469,91900,UHAL,UHAL,yfinance
2024-12-12,73.91999816894531,66400,UHAL,UHAL,yfinance
2024-12-13,73.26000213623047,69200,UHAL,UHAL,yfinance
2024-12-16,72.05000305175781,95700,UHAL,UHAL,yfinance
2024-12-17,72.37999725341797,99800,UHAL,UHAL,yfinance
2024-12-18,68.26000213623047,116500,UHAL,UHAL,yfinance
2024-12-19,67.45999908447266,134700,UHAL,UHAL,yfinance
2024-12-20,70.87999725341797,216000,UHAL,UHAL,yfinance
2024-12-23,69.29000091552734,120300,UHAL,UHAL,yfinance
2024-12-24,70.3499984741211,37300,UHAL,UHAL,yfinance
2024-12-26,70.56999969482422,56200,UHAL,UHAL,yfinance
2024-12-27,69.54000091552734,47000,UHAL,UHAL,yfinance
2024-12-30,68.9800033569336,61300,UHAL,UHAL,yfinance
2024-12-31,69.08999633789062,81300,UHAL,UHAL,yfinance
2025-01-02,69.01000213623047,92200,UHAL,UHAL,yfinance
2025-01-03,69.51000213623047,80100,UHAL,UHAL,yfinance
2025-01-06,69.61000061035156,82300,UHAL,UHAL,yfinance
2025-01-07,69.2699966430664,100800,UHAL,UHAL,yfinance
2025-01-08,68.37000274658203,166800,UHAL,UHAL,yfinance
2025-01-10,66.9000015258789,329100,UHAL,UHAL,yfinance
2025-01-13,67.63999938964844,140100,UHAL,UHAL,yfinance
2025-01-14,68.4000015258789,115800,UHAL,UHAL,yfinance
2025-01-15,70.33999633789062,172800,UHAL,UHAL,yfinance
2025-01-16,71.2699966430664,46200,UHAL,UHAL,yfinance
2025-01-17,71.62999725341797,66100,UHAL,UHAL,yfinance
2025-01-21,72.22000122070312,85300,UHAL,UHAL,yfinance
2025-01-22,72.44999694824219,90900,UHAL,UHAL,yfinance
2025-01-23,72.16000366210938,89600,UHAL,UHAL,yfinance
2025-01-24,72.79000091552734,104800,UHAL,UHAL,yfinance
2025-01-27,73.5,111300,UHAL,UHAL,yfinance
2025-01-28,72.80999755859375,138100,UHAL,UHAL,yfinance
2025-01-29,71.9000015258789,98000,UHAL,UHAL,yfinance
2025-01-30,73.80000305175781,164200,UHAL,UHAL,yfinance
2025-01-31,72.87000274658203,104500,UHAL,UHAL,yfinance
2025-02-03,71.02999877929688,137000,UHAL,UHAL,yfinance
2025-02-04,71.05999755859375,109300,UHAL,UHAL,yfinance
2025-02-05,71.56999969482422,99900,UHAL,UHAL,yfinance
2025-02-06,70.54000091552734,109300,UHAL,UHAL,yfinance
2025-02-07,70.62999725341797,88100,UHAL,UHAL,yfinance
2025-02-10,71.05999755859375,80100,UHAL,UHAL,yfinance
2025-02-11,72.43000030517578,65100,UHAL,UHAL,yfinance
2025-02-12,72.37000274658203,70200,UHAL,UHAL,yfinance
2025-02-13,73.80999755859375,78800,UHAL,UHAL,yfinance
2025-02-14,74.26000213623047,54900,UHAL,UHAL,yfinance
2025-02-18,74.70999908447266,107800,UHAL,UHAL,yfinance
2025-02-19,73.83000183105469,48500,UHAL,UHAL,yfinance
2025-02-20,73.1500015258789,52700,UHAL,UHAL,yfinance
2025-02-21,71.5999984741211,83100,UHAL,UHAL,yfinance
2025-02-24,70.9800033569336,49300,UHAL,UHAL,yfinance
2025-02-25,71.58999633789062,65700,UHAL,UHAL,yfinance
2025-02-26,70.38999938964844,58200,UHAL,UHAL,yfinance
2025-02-27,69.22000122070312,99200,UHAL,UHAL,yfinance
2025-02-28,69.25,79600,UHAL,UHAL,yfinance
2025-03-03,69.37000274658203,107600,UHAL,UHAL,yfinance
2025-03-04,68.38999938964844,135800,UHAL,UHAL,yfinance
2025-03-05,69.6500015258789,75400,UHAL,UHAL,yfinance
2025-03-06,69.33000183105469,78700,UHAL,UHAL,yfinance
2025-03-07,69.80000305175781,77300,UHAL,UHAL,yfinance
2025-03-10,68.94000244140625,82200,UHAL,UHAL,yfinance
2025-03-11,65.58999633789062,71500,UHAL,UHAL,yfinance
2025-03-12,63.56999969482422,179300,UHAL,UHAL,yfinance
2025-03-13,62.220001220703125,80100,UHAL,UHAL,yfinance
2025-03-14,62.900001525878906,61400,UHAL,UHAL,yfinance
2025-03-17,64.26000213623047,67600,UHAL,UHAL,yfinance
2025-03-18,64.2300033569336,53900,UHAL,UHAL,yfinance
2025-03-19,64.44999694824219,72900,UHAL,UHAL,yfinance
2025-03-20,63.72999954223633,79000,UHAL,UHAL,yfinance
2025-03-21,62.459999084472656,115000,UHAL,UHAL,yfinance
2025-03-24,63.720001220703125,77300,UHAL,UHAL,yfinance
2025-03-25,65.19999694824219,96800,UHAL,UHAL,yfinance
2025-03-26,65.04000091552734,79000,UHAL,UHAL,yfinance
2025-03-27,65.0,67500,UHAL,UHAL,yfinance
2025-03-28,64.93000030517578,120000,UHAL,UHAL,yfinance
2025-03-31,65.36000061035156,80100,UHAL,UHAL,yfinance
2025-04-01,66.55000305175781,88800,UHAL,UHAL,yfinance
2025-04-02,67.87999725341797,81100,UHAL,UHAL,yfinance
2025-04-03,64.5199966430664,77400,UHAL,UHAL,yfinance
2025-04-04,62.29999923706055,140700,UHAL,UHAL,yfinance
2025-04-07,60.029998779296875,92700,UHAL,UHAL,yfinance
2025-04-08,58.650001525878906,130900,UHAL,UHAL,yfinance
2025-04-09,63.09000015258789,108700,UHAL,UHAL,yfinance
2025-04-10,60.86000061035156,101900,UHAL,UHAL,yfinance
2025-04-11,61.040000915527344,187600,UHAL,UHAL,yfinance
2025-04-14,60.709999084472656,87400,UHAL,UHAL,yfinance
2025-04-15,60.4900016784668,57700,UHAL,UHAL,yfinance
2025-04-16,59.41999816894531,63600,UHAL,UHAL,yfinance
2025-04-17,60.599998474121094,78900,UHAL,UHAL,yfinance
2025-04-21,58.939998626708984,63200,UHAL,UHAL,yfinance
2025-04-22,59.880001068115234,76100,UHAL,UHAL,yfinance
2025-04-23,60.369998931884766,56900,UHAL,UHAL,yfinance
2025-04-24,61.40999984741211,58800,UHAL,UHAL,yfinance
2025-04-25,60.66999816894531,41200,UHAL,UHAL,yfinance
2025-04-28,60.90999984741211,84800,UHAL,UHAL,yfinance
2025-04-29,60.97999954223633,88500,UHAL,UHAL,yfinance
2025-04-30,61.38999938964844,54600,UHAL,UHAL,yfinance
2025-05-01,62.04999923706055,76200,UHAL,UHAL,yfinance
2025-05-02,64.91999816894531,79000,UHAL,UHAL,yfinance
2025-05-05,63.65999984741211,60000,UHAL,UHAL,yfinance
2025-05-06,62.709999084472656,47100,UHAL,UHAL,yfinance
2025-05-07,62.63999938964844,87500,UHAL,UHAL,yfinance
2025-05-08,64.31999969482422,104300,UHAL,UHAL,yfinance
2025-05-09,63.81999969482422,102400,UHAL,UHAL,yfinance
2025-05-12,66.69999694824219,105500,UHAL,UHAL,yfinance
2025-05-13,65.72000122070312,97200,UHAL,UHAL,yfinance
2025-05-14,65.3499984741211,92900,UHAL,UHAL,yfinance
2025-05-15,65.54000091552734,72600,UHAL,UHAL,yfinance
2025-05-16,65.73999786376953,95500,UHAL,UHAL,yfinance
2025-05-19,65.12000274658203,75600,UHAL,UHAL,yfinance
2025-05-20,64.2699966430664,98200,UHAL,UHAL,yfinance
2025-05-21,61.5099983215332,140300,UHAL,UHAL,yfinance
2025-05-22,61.619998931884766,76500,UHAL,UHAL,yfinance
2025-05-23,61.9900016784668,106600,UHAL,UHAL,yfinance
2025-05-27,62.84000015258789,100700,UHAL,UHAL,yfinance
2025-05-28,62.31999969482422,176600,UHAL,UHAL,yfinance
2025-05-29,63.22999954223633,170800,UHAL,UHAL,yfinance
2025-05-30,64.0,99000,UHAL,UHAL,yfinance
2025-06-02,63.310001373291016,145700,UHAL,UHAL,yfinance
2025-06-03,63.439998626708984,104800,UHAL,UHAL,yfinance
2025-06-04,63.279998779296875,102000,UHAL,UHAL,yfinance
2025-06-05,62.86000061035156,94000,UHAL,UHAL,yfinance
2025-06-06,62.880001068115234,85300,UHAL,UHAL,yfinance
2025-06-09,63.52000045776367,117800,UHAL,UHAL,yfinance
2025-06-10,64.44000244140625,90800,UHAL,UHAL,yfinance
2025-06-11,63.599998474121094,72800,UHAL,UHAL,yfinance
2025-06-12,63.29999923706055,75900,UHAL,UHAL,yfinance
2025-06-13,62.34000015258789,141200,UHAL,UHAL,yfinance
2025-06-16,63.0099983215332,139300,UHAL,UHAL,yfinance
2025-06-17,61.22999954223633,129300,UHAL,UHAL,yfinance
2025-06-18,62.15999984741211,124400,UHAL,UHAL,yfinance
2025-06-20,61.59000015258789,158500,UHAL,UHAL,yfinance
2025-06-23,61.59000015258789,89500,UHAL,UHAL,yfinance
2025-06-24,61.33000183105469,159800,UHAL,UHAL,yfinance
2025-06-25,60.790000915527344,124600,UHAL,UHAL,yfinance
2025-06-26,61.08000183105469,189300,UHAL,UHAL,yfinance
2025-06-27,60.95000076293945,506100,UHAL,UHAL,yfinance
2025-06-30,60.560001373291016,168700,UHAL,UHAL,yfinance
2025-07-01,61.290000915527344,297000,UHAL,UHAL,yfinance
2025-07-02,61.630001068115234,251600,UHAL,UHAL,yfinance
2025-07-03,62.04999923706055,119000,UHAL,UHAL,yfinance
2025-07-07,60.56999969482422,171100,UHAL,UHAL,yfinance
2025-07-08,61.560001373291016,345900,UHAL,UHAL,yfinance
2025-07-09,61.599998474121094,126000,UHAL,UHAL,yfinance
2025-07-10,62.209999084472656,171500,UHAL,UHAL,yfinance
2025-07-11,61.90999984741211,101000,UHAL,UHAL,yfinance
2025-07-14,61.5,123200,UHAL,UHAL,yfinance
2025-07-15,61.38999938964844,194100,UHAL,UHAL,yfinance
2025-07-16,61.310001373291016,176100,UHAL,UHAL,yfinance
2025-07-17,62.459999084472656,169800,UHAL,UHAL,yfinance
2025-07-18,62.31999969482422,106100,UHAL,UHAL,yfinance
2025-07-21,61.83000183105469,72100,UHAL,UHAL,yfinance
2025-07-22,63.849998474121094,135800,UHAL,UHAL,yfinance
2025-07-23,63.380001068115234,158700,UHAL,UHAL,yfinance
2025-07-24,63.220001220703125,84500,UHAL,UHAL,yfinance
2025-07-25,63.22999954223633,107100,UHAL,UHAL,yfinance
2025-07-28,62.29999923706055,97200,UHAL,UHAL,yfinance
2025-07-29,61.849998474121094,155200,UHAL,UHAL,yfinance
2025-07-30,58.7400016784668,128300,UHAL,UHAL,yfinance
2025-07-31,57.86000061035156,130200,UHAL,UHAL,yfinance
2025-08-01,57.11000061035156,140100,UHAL,UHAL,yfinance
2025-08-04,56.810001373291016,139500,UHAL,UHAL,yfinance
2025-08-05,57.43000030517578,131800,UHAL,UHAL,yfinance
2025-08-06,56.720001220703125,141800,UHAL,UHAL,yfinance
2025-08-07,58.439998626708984,149000,UHAL,UHAL,yfinance
2025-08-08,56.959999084472656,149600,UHAL,UHAL,yfinance
2025-08-11,57.36000061035156,135100,UHAL,UHAL,yfinance
2025-08-12,57.9900016784668,111900,UHAL,UHAL,yfinance
2025-08-13,59.04999923706055,95000,UHAL,UHAL,yfinance
2025-08-14,58.290000915527344,79400,UHAL,UHAL,yfinance
2025-08-15,57.75,116100,UHAL,UHAL,yfinance
2025-08-18,57.93000030517578,104600,UHAL,UHAL,yfinance
2025-08-19,59.04999923706055,99800,UHAL,UHAL,yfinance
2025-08-20,57.279998779296875,114400,UHAL,UHAL,yfinance
2025-08-21,56.849998474121094,88700,UHAL,UHAL,yfinance
2025-08-22,59.0,110900,UHAL,UHAL,yfinance
2025-08-25,57.349998474121094,94100,UHAL,UHAL,yfinance
2025-08-26,57.060001373291016,111700,UHAL,UHAL,yfinance
2025-08-27,57.45000076293945,100900,UHAL,UHAL,yfinance
2025-08-28,56.66999816894531,133100,UHAL,UHAL,yfinance
2025-08-29,57.54999923706055,127600,UHAL,UHAL,yfinance
2025-09-02,57.09000015258789,125400,UHAL,UHAL,yfinance
2025-09-03,57.119998931884766,104400,UHAL,UHAL,yfinance
2025-09-04,58.27000045776367,129800,UHAL,UHAL,yfinance
2025-09-05,59.52000045776367,274000,UHAL,UHAL,yfinance
2025-09-08,57.880001068115234,256600,UHAL,UHAL,yfinance
2025-09-09,58.34000015258789,139200,UHAL,UHAL,yfinance
2025-09-10,57.72999954223633,135200,UHAL,UHAL,yfinance
2025-09-11,58.63999938964844,118700,UHAL,UHAL,yfinance
2025-09-12,57.52000045776367,125600,UHAL,UHAL,yfinance
2025-09-15,56.33000183105469,266900,UHAL,UHAL,yfinance
2025-09-16,56.70000076293945,296400,UHAL,UHAL,yfinance
2025-09-17,55.869998931884766,214700,UHAL,UHAL,yfinance
2025-09-18,56.5,200500,UHAL,UHAL,yfinance
2025-09-19,56.31999969482422,333600,UHAL,UHAL,yfinance
2025-09-22,56.2599983215332,164400,UHAL,UHAL,yfinance
2025-09-23,57.68000030517578,216300,UHAL,UHAL,yfinance
2025-09-24,57.29999923706055,140400,UHAL,UHAL,yfinance
2025-09-25,57.2599983215332,153800,UHAL,UHAL,yfinance
2025-09-26,57.279998779296875,154300,UHAL,UHAL,yfinance
2025-09-29,57.58000183105469,97200,UHAL,UHAL,yfinance
2025-09-30,57.06999969482422,132200,UHAL,UHAL,yfinance
2025-10-01,56.97999954223633,141600,UHAL,UHAL,yfinance
2025-10-02,57.43000030517578,149400,UHAL,UHAL,yfinance
2025-10-03,56.9900016784668,129100,UHAL,UHAL,yfinance
2025-10-06,56.380001068115234,176200,UHAL,UHAL,yfinance
2025-10-07,55.040000915527344,149300,UHAL,UHAL,yfinance
2025-10-08,55.689998626708984,157700,UHAL,UHAL,yfinance
2025-10-09,55.540000915527344,172300,UHAL,UHAL,yfinance
2025-10-10,54.31999969482422,159700,UHAL,UHAL,yfinance
2025-10-13,55.720001220703125,122800,UHAL,UHAL,yfinance
2025-10-14,55.91999816894531,110500,UHAL,UHAL,yfinance
2025-10-15,55.54999923706055,79400,UHAL,UHAL,yfinance
2025-10-16,55.91999816894531,188400,UHAL,UHAL,yfinance
2025-10-17,55.47999954223633,108200,UHAL,UHAL,yfinance
2025-10-20,55.650001525878906,103000,UHAL,UHAL,yfinance
2025-10-21,56.209999084472656,103800,UHAL,UHAL,yfinance
2025-10-22,55.66999816894531,86200,UHAL,UHAL,yfinance
2025-10-23,55.33000183105469,149400,UHAL,UHAL,yfinance
2025-10-24,55.56999969482422,89400,UHAL,UHAL,yfinance
2025-10-27,55.2400016784668,79200,UHAL,UHAL,yfinance
2025-10-28,54.779998779296875,99500,UHAL,UHAL,yfinance
2025-10-29,53.380001068115234,119200,UHAL,UHAL,yfinance
2025-10-30,52.599998474121094,141400,UHAL,UHAL,yfinance
2025-10-31,53.15999984741211,134700,UHAL,UHAL,yfinance
2025-11-03,53.04999923706055,179700,UHAL,UHAL,yfinance
2025-11-04,53.58000183105469,120100,UHAL,UHAL,yfinance
2025-11-05,53.400001525878906,152300,UHAL,UHAL,yfinance
2025-11-06,53.099998474121094,145500,UHAL,UHAL,yfinance
2025-11-07,53.119998931884766,146200,UHAL,UHAL,yfinance
2025-11-10,52.459999084472656,163200,UHAL,UHAL,yfinance
2025-11-11,52.54999923706055,143500,UHAL,UHAL,yfinance
2025-11-12,52.59000015258789,164300,UHAL,UHAL,yfinance
2025-11-13,51.189998626708984,148500,UHAL,UHAL,yfinance
2025-11-14,51.529998779296875,141800,UHAL,UHAL,yfinance
2025-11-17,49.18000030517578,296600,UHAL,UHAL,yfinance
2025-11-18,48.7599983215332,335300,UHAL,UHAL,yfinance
2025-11-19,49.380001068115234,218700,UHAL,UHAL,yfinance
2025-11-20,49.209999084472656,169300,UHAL,UHAL,yfinance
2025-11-21,50.58000183105469,202200,UHAL,UHAL,yfinance
2025-11-24,50.5099983215332,464800,UHAL,UHAL,yfinance
2025-11-25,51.72999954223633,168900,UHAL,UHAL,yfinance
2025-11-26,52.27000045776367,149500,UHAL,UHAL,yfinance
2025-11-28,52.650001525878906,92100,UHAL,UHAL,yfinance
2025-12-01,52.959999084472656,170300,UHAL,UHAL,yfinance
2025-12-02,53.29999923706055,121900,UHAL,UHAL,yfinance
2025-12-03,53.88999938964844,180900,UHAL,UHAL,yfinance
2025-12-04,52.880001068115234,188600,UHAL,UHAL,yfinance
2025-12-05,52.459999084472656,204100,UHAL,UHAL,yfinance
2025-12-08,52.400001525878906,252000,UHAL,UHAL,yfinance
2025-12-09,50.880001068115234,128900,UHAL,UHAL,yfinance
2025-12-10,54.400001525878906,257100,UHAL,UHAL,yfinance
2025-12-11,54.560001373291016,172800,UHAL,UHAL,yfinance
2025-12-12,53.41999816894531,117700,UHAL,UHAL,yfinance
2025-12-15,52.86000061035156,134500,UHAL,UHAL,yfinance
2025-12-16,52.380001068115234,179700,UHAL,UHAL,yfinance
2025-12-17,52.310001373291016,117600,UHAL,UHAL,yfinance
2025-12-18,52.04999923706055,159100,UHAL,UHAL,yfinance
2025-12-19,51.650001525878906,206200,UHAL,UHAL,yfinance
2025-12-22,51.65999984741211,179800,UHAL,UHAL,yfinance
2025-12-23,51.209999084472656,135900,UHAL,UHAL,yfinance
2025-12-24,51.29999923706055,127000,UHAL,UHAL,yfinance
2025-12-26,51.36000061035156,156900,UHAL,UHAL,yfinance
2025-12-29,50.529998779296875,256600,UHAL,UHAL,yfinance
2025-12-30,50.869998931884766,184000,UHAL,UHAL,yfinance
2025-12-31,50.40999984741211,175600,UHAL,UHAL,yfinance
2026-01-02,50.54999923706055,185800,UHAL,UHAL,yfinance
2026-01-05,53.02000045776367,271100,UHAL,UHAL,yfinance
2026-01-06,53.369998931884766,171700,UHAL,UHAL,yfinance
2026-01-07,53.04999923706055,133500,UHAL,UHAL,yfinance
2026-01-08,54.29999923706055,139300,UHAL,UHAL,yfinance
2026-01-09,54.79999923706055,130700,UHAL,UHAL,yfinance
2026-01-12,55.189998626708984,155200,UHAL,UHAL,yfinance
2026-01-13,55.81999969482422,179600,UHAL,UHAL,yfinance
2026-01-14,56.540000915527344,201600,UHAL,UHAL,yfinance
2026-01-15,57.33000183105469,133600,UHAL,UHAL,yfinance
2026-01-16,57.529998779296875,161500,UHAL,UHAL,yfinance
2026-01-20,56.11000061035156,172900,UHAL,UHAL,yfinance
2026-01-21,58.369998931884766,171800,UHAL,UHAL,yfinance
2026-01-22,58.68000030517578,144000,UHAL,UHAL,yfinance
2026-01-23,58.27000045776367,113800,UHAL,UHAL,yfinance
2026-01-26,57.529998779296875,167100,UHAL,UHAL,yfinance
2026-01-27,56.779998779296875,160900,UHAL,UHAL,yfinance
2026-01-28,56.16999816894531,200800,UHAL,UHAL,yfinance
2026-01-29,57.2599983215332,206000,UHAL,UHAL,yfinance
2026-01-30,56.54999923706055,174500,UHAL,UHAL,yfinance
2026-02-02,57.209999084472656,263500,UHAL,UHAL,yfinance
2026-02-03,57.529998779296875,245700,UHAL,UHAL,yfinance
2026-02-04,59.040000915527344,251900,UHAL,UHAL,yfinance
2026-02-05,50.349998474121094,300200,UHAL,UHAL,yfinance
2026-02-06,49.91999816894531,348300,UHAL,UHAL,yfinance
2026-02-09,48.810001373291016,273500,UHAL,UHAL,yfinance
2026-02-10,50.22999954223633,248400,UHAL,UHAL,yfinance
2026-02-11,49.52000045776367,175200,UHAL,UHAL,yfinance
2026-02-12,48.77000045776367,184800,UHAL,UHAL,yfinance
2026-02-13,49.689998626708984,161100,UHAL,UHAL,yfinance
2026-02-17,50.25,176600,UHAL,UHAL,yfinance
2026-02-18,51.58000183105469,175500,UHAL,UHAL,yfinance
2026-02-19,51.52000045776367,136300,UHAL,UHAL,yfinance
2026-02-20,51.77000045776367,133000,UHAL,UHAL,yfinance
2026-02-23,50.38999938964844,205900,UHAL,UHAL,yfinance
2026-02-24,51.08000183105469,208800,UHAL,UHAL,yfinance
2026-02-25,50.220001220703125,252100,UHAL,UHAL,yfinance
2026-02-26,50.52000045776367,196800,UHAL,UHAL,yfinance
2026-02-27,50.65999984741211,123400,UHAL,UHAL,yfinance
2026-03-02,52.22999954223633,154500,UHAL,UHAL,yfinance
2026-03-03,51.099998474121094,121000,UHAL,UHAL,yfinance
2026-03-04,50.97999954223633,121800,UHAL,UHAL,yfinance
2026-03-05,50.95000076293945,214700,UHAL,UHAL,yfinance
2026-03-06,49.84000015258789,221800,UHAL,UHAL,yfinance
2026-03-09,48.4900016784668,250000,UHAL,UHAL,yfinance
2026-03-10,47.869998931884766,199600,UHAL,UHAL,yfinance
2026-03-11,47.400001525878906,155800,UHAL,UHAL,yfinance
2026-03-12,45.52000045776367,419800,UHAL,UHAL,yfinance
2026-03-13,45.869998931884766,264000,UHAL,UHAL,yfinance
2026-03-16,45.4900016784668,193000,UHAL,UHAL,yfinance
2026-03-17,45.54999923706055,393400,UHAL,UHAL,yfinance
2026-03-18,43.93000030517578,287700,UHAL,UHAL,yfinance
2026-03-19,42.83000183105469,378300,UHAL,UHAL,yfinance
2026-03-20,42.189998626708984,412300,UHAL,UHAL,yfinance
2026-03-23,44.65999984741211,263100,UHAL,UHAL,yfinance
2026-03-24,44.540000915527344,207200,UHAL,UHAL,yfinance
2026-03-25,45.66999816894531,183400,UHAL,UHAL,yfinance
2026-03-26,45.52000045776367,279500,UHAL,UHAL,yfinance
2026-03-27,45.689998626708984,320300,UHAL,UHAL,yfinance
2026-03-30,46.27000045776367,262700,UHAL,UHAL,yfinance
2026-03-31,47.779998779296875,246500,UHAL,UHAL,yfinance
2026-04-01,47.119998931884766,195200,UHAL,UHAL,yfinance
2026-04-02,47.290000915527344,288000,UHAL,UHAL,yfinance
2026-04-06,48.63999938964844,334300,UHAL,UHAL,yfinance
2026-04-07,48.7599983215332,187500,UHAL,UHAL,yfinance
2026-04-08,50.18000030517578,155700,UHAL,UHAL,yfinance
2026-04-09,50.2599983215332,193500,UHAL,UHAL,yfinance
2026-04-10,51.209999084472656,160600,UHAL,UHAL,yfinance
2026-04-13,52.650001525878906,588800,UHAL,UHAL,yfinance
2026-04-14,51.84000015258789,277000,UHAL,UHAL,yfinance
2026-04-15,51.220001220703125,202100,UHAL,UHAL,yfinance
2026-04-16,51.66999816894531,149600,UHAL,UHAL,yfinance
2026-04-17,52.630001068115234,142200,UHAL,UHAL,yfinance
2026-04-20,53.369998931884766,261800,UHAL,UHAL,yfinance
2026-04-21,53.54999923706055,204100,UHAL,UHAL,yfinance
2026-04-22,53.25,229500,UHAL,UHAL,yfinance
2026-04-23,53.290000915527344,242700,UHAL,UHAL,yfinance
2026-04-24,52.59000015258789,163700,UHAL,UHAL,yfinance
2024-01-02,486.6099853515625,480700,ULTA,ULTA,yfinance
2024-01-03,473.82000732421875,594800,ULTA,ULTA,yfinance
2024-01-04,468.9200134277344,481300,ULTA,ULTA,yfinance
2024-01-05,471.1199951171875,473500,ULTA,ULTA,yfinance
2024-01-08,482.9599914550781,622700,ULTA,ULTA,yfinance
2024-01-09,485.05999755859375,567900,ULTA,ULTA,yfinance
2024-01-10,480.9100036621094,462900,ULTA,ULTA,yfinance
2024-01-11,482.8299865722656,555300,ULTA,ULTA,yfinance
2024-01-12,482.0799865722656,443200,ULTA,ULTA,yfinance
2024-01-16,476.010009765625,761100,ULTA,ULTA,yfinance
2024-01-17,472.760009765625,440100,ULTA,ULTA,yfinance
2024-01-18,475.5,402100,ULTA,ULTA,yfinance
2024-01-19,472.57000732421875,517100,ULTA,ULTA,yfinance
2024-01-22,476.8999938964844,436900,ULTA,ULTA,yfinance
